0010;0010;Modell;0;7,34;7,73;;;;;;;;
0015;0015;Modell UKPS;0;7,33;7,72;;;;;;;;
0018;0018;Modell bei Implantatversorgung;0;7,34;7,73;;;;;;;;
0021;0021;Doublieren eines Modells;0;15,43;16,25;;;;;;;;
0022;0022;Platzhalter einfügen;0;15,53;16,35;;;;;;;;
0023;0023;Verwendung von Kunststoff;0;15,53;16,35;;;;;;;;
0024;0024;Galvanisieren;0;15,53;16,35;;;;;;;;
0025;0025;Doublieren eines Modells UKPS;0;15,43;16,25;;;;;;;;
0030;0030;Set-up je Segmet;0;6,65;7,00;;;;;;;;
0051;0051;Sägemodell;0;17,27;18,19;;;;;;;;
0052;0052;Einzelstumpfmodell;0;17,27;18,19;;;;;;;;
0053;0053;Modell nach Überabdruck;0;17,27;18,19;;;;;;;;
0054;0054;Set-up Modell für KFO;0;11,43;12,04;;;;;;;;
0055;0055;Fräsmodell;0;11,76;12,38;;;;;;;;
0060;0060;Zahnkranz;0;5,96;6,28;;;;;;;;
0070;0070;Zahnkranz sockeln;0;6,29;6,63;;;;;;;;
0111;0111;Modellpaar trimmen;0;7,62;8,02;;;;;;;;
0112;0112;Fixator;0;9,55;10,06;;;;;;;;
0115;0115;Fixator UKPS;0;9,54;10,05;;;;;;;;
0120;0120;Mittelwertartikulator;0;10,78;11,35;;;;;;;;
0125;0125;Mittelwertartikulator UKPS;0;10,77;11,34;;;;;;;;
0128;0128;Mittelwertartikulator bei Implantatversorgung;0;10,78;11,35;;;;;;;;
0130;0130;Modellpaar sockeln;0;7,62;8,02;;;;;;;;
0201;0201;Basis für Vorbissnahme;0;9,96;10,49;;;;;;;;
0202;0202;Basis für Konstruktionsbiss;0;13,30;14,01;;;;;;;;
0205;0205;Vorbereiten Bissgabel UKPS;0;13,30;14,01;;;;;;;;
0211;0211;Individueller Löffel;0;25,07;26,40;;;;;;;;
0212;0212;Funktionslöffel;0;25,07;26,40;;;;;;;;
0213;0213;Basis für Bissregistrierung;0;25,07;26,40;;;;;;;;
0214;0214;Basis für Stützstiftregistrierung;0;25,07;26,40;;;;;;;;
0215;0215;Basis für Aufstellung;0;25,07;26,40;;;;;;;;
0216;0216;Basis für Bissregistr. bei Implantatversorgung;0;25,07;26,40;;;;;;;;
0217;0217;Individueller Löffel UKPS;0;25,07;26,40;;;;;;;;
0218;0218;Basis für Aufstellung bei Implantatversorgung;0;25,07;26,40;;;;;;;;
0220;0220;Bisswall;0;7,23;7,61;;;;;;;;
0228;0228;Bisswall bei Implantatversorgung;0;7,23;7,61;;;;;;;;
0230;0230;Registrierplatte und -stift auf Basen;0;32,23;33,94;;;;;;;;
0240;0240;Übertragungskappe Kunststoff/Metall;0;27,61;29,06;;;;;;;;
0310;0310;Provisorische Krone/Brückenglied;0;36,92;38,87;;;;;;;;
0320;0320;Formteil;0;20,00;21,06;;;;;;;;
1013;1013;Wurzelstiftkappe;0;86,03;90,56;;;;;;;;
1021;1021;Vollkrone/Metall;0;92,46;97,34;;;;;;;;
1022;1022;Teilkrone/Metall;0;92,46;97,34;;;;;;;;
1023;1023;Flügel für Adhäsivbrücke, je Flügel;0;90,54;95,31;;;;;;;;
1024;1024;Krone für vestibuläre Verblendung;0;91,72;96,55;;;;;;;;
1026;1026;Vollkrone/Metall bei Implantatversorgung;0;92,46;97,34;;;;;;;;
1028;1028;Krone f. vestib. Verbl. bei Implantatversorgung;0;91,72;96,55;;;;;;;;
1031;1031;Vorbereiten Krone;0;15,45;16,26;;;;;;;;
1032;1032;Krone/Brückenglied einarbeiten;0;15,45;16,26;;;;;;;;
1033;1033;Stiftaufbau einarbeiten;0;15,45;16,26;;;;;;;;
1040;1040;Modellation gießen;0;20,11;21,18;;;;;;;;
1050;1050;Stiftaufbau;0;60,83;64,04;;;;;;;;
1100;1100;Brückenglied;0;66,18;69,67;;;;;;;;
1200;1200;Teleskopierende Krone;0;288,12;303,29;;;;;;;;
1201;1201;Teleskopierende Primär- o. Sekundärkrone;0;192,26;202,39;;;;;;;;
1331;1331;Individuelles Geschiebe;0;240,73;253,41;;;;;;;;
1341;1341;Konfektions-Geschiebe;0;119,29;125,57;;;;;;;;
1343;1343;Konfektions-Anker;0;119,29;125,57;;;;;;;;
1347;1347;Primär-/Sek.-Teil Konf.-Anker;0;79,37;83,55;;;;;;;;
1349;1349;Wiederbef. Sek.-Teil;0;79,37;83,55;;;;;;;;
1360;1360;Gefrästes Lager;0;57,32;60,34;;;;;;;;
1370;1370;Schubverteilungsarm;0;42,98;45,24;;;;;;;;
1500;1500;Metallverbindung nach Brand;0;32,05;33,75;;;;;;;;
1550;1550;Konditionierung je Zahn/Flügel;0;15,27;16,08;;;;;;;;
1600;1600;Vestibuläre Verblendung Kunststoff;0;52,35;55,11;;;;;;;;
1610;1610;Zahnfleisch Kunststoff;0;16,65;17,54;;;;;;;;
1620;1620;Vestibuläre Verblendung Keramik;0;107,55;113,21;;;;;;;;
1628;1628;Vestib. Verbl. Keramik bei Implantatversorgung;0;107,55;113,21;;;;;;;;
1630;1630;Zahnfleisch Keramik;0;38,43;40,46;;;;;;;;
1638;1638;Zahnfleisch Keramik bei Implantatversorgung;0;38,43;40,46;;;;;;;;
