0010;0010;Modell;0,00;0,00;0,00;7,04;7,41;7,03;7,40;7,03;7,40;0,00;0,00
0015;0015;Modell UKPS;0,00;0,00;0,00;0,00;0,00;7,04;7,41;7,04;7,41;0,00;0,00
0018;0018;Modell bei Implantatversorgung;0,00;0,00;0,00;7,04;7,41;0,00;0,00;0,00;0,00;0,00;0,00
0021;0021;Doublieren eines Modells;0,00;0,00;0,00;0,00;0,00;14,35;15,10;14,35;15,10;0,00;0,00
0022;0022;Platzhalter einfügen;0,00;0,00;0,00;14,83;15,61;0,00;0,00;0,00;0,00;0,00;0,00
0023;0023;Verwendung von Kunststoff;0,00;0,00;0,00;14,87;15,65;0,00;0,00;0,00;0,00;0,00;0,00
0024;0024;Galvanisieren;0,00;0,00;0,00;14,83;15,61;0,00;0,00;0,00;0,00;0,00;0,00
0025;0025;Doublieren eines Modells UKPS;0,00;0,00;0,00;0,00;0,00;14,35;15,10;14,35;15,10;0,00;0,00
0030;0030;Set-up je Segment;0,00;0,00;0,00;0,00;0,00;10,44;10,99;10,44;10,99;0,00;0,00
0051;0051;Sägemodell ;0,00;0,00;0,00;16,57;17,44;0,00;0,00;0,00;0,00;0,00;0,00
0052;0052;Einzelstumpfmodell;0,00;0,00;0,00;16,54;17,41;0,00;0,00;0,00;0,00;0,00;0,00
0053;0053;Modell nach Überabdruck;0,00;0,00;0,00;16,54;17,41;0,00;0,00;0,00;0,00;0,00;0,00
0054;0054;Set-up Model für KFO;0,00;0,00;0,00;0,00;0,00;11,83;12,45;11,83;12,45;0,00;0,00
0055;0055;Fräsmodell;0,00;0,00;0,00;11,26;11,85;0,00;0,00;0,00;0,00;0,00;0,00
0060;0060;Zahnkranz;0,00;0,00;0,00;5,71;6,01;5,71;6,01;5,71;6,01;0,00;0,00
0070;0070;Zahnkranz sockeln;0,00;0,00;0,00;6,03;6,35;6,03;6,35;6,03;6,35;0,00;0,00
0111;0111;Modellpaar trimmen;0,00;0,00;0,00;0,00;0,00;10,05;10,58;10,05;10,58;0,00;0,00
0112;0112;Fixator;0,00;0,00;0,00;9,16;9,64;9,14;9,62;9,14;9,62;0,00;0,00
0115;0115;Fixator UKPS ;0,00;0,00;0,00;0,00;0,00;9,16;9,64;9,16;9,64;0,00;0,00
0120;0120;Mittelwertartikulator;0,00;0,00;0,00;10,31;10,85;10,28;10,82;10,28;10,82;0,00;0,00
0125;0125;Mittelwertartikulator UKPS;0,00;0,00;0,00;0,00;0,00;10,28;10,82;10,28;10,82;0,00;0,00
0128;0128;Mittelwertartikulator bei Implantatversorgung;0,00;0,00;0,00;10,28;10,82;0,00;0,00;0,00;0,00;0,00;0,00
0130;0130;Modellpaar sockeln;0,00;0,00;0,00;0,00;0,00;23,85;25,11;23,85;25,11;0,00;0,00
0201;0201;Basis für Vorbissnahme;0,00;0,00;0,00;9,52;10,02;0,00;0,00;0,00;0,00;0,00;0,00
0202;0202;Basis für Konstruktionsbiss;0,00;0,00;0,00;0,00;0,00;8,74;9,20;8,74;9,20;0,00;0,00
0205;0205;Vorbereiten Bissgabel UKPS;0,00;0,00;0,00;0,00;0,00;8,74;9,20;8,74;9,20;0,00;0,00
0211;0211;Individueller Löffel;0,00;0,00;0,00;24,01;25,27;0,00;0,00;0,00;0,00;0,00;0,00
0212;0212;Funktionslöffel;0,00;0,00;0,00;24,01;25,27;0,00;0,00;0,00;0,00;0,00;0,00
0213;0213;Basis für Bissregistrierung;0,00;0,00;0,00;24,01;25,27;24,01;25,27;24,01;25,27;0,00;0,00
0214;0214;Basis für Stützstiftregistrierung;0,00;0,00;0,00;24,01;25,27;0,00;0,00;0,00;0,00;0,00;0,00
0215;0215;Basis für Aufstellung;0,00;0,00;0,00;24,01;25,27;0,00;0,00;0,00;0,00;0,00;0,00
0216;0216;Basis für Bissregistr. bei Implantatv.;0,00;0,00;0,00;24,01;25,27;0,00;0,00;0,00;0,00;0,00;0,00
0217;0217;Individueller Löffel UKPS;0,00;0,00;0,00;0,00;0,00;24,01;25,27;24,01;25,27;0,00;0,00
0218;0218;Basis für Aufstellung bei Implantatv.;0,00;0,00;0,00;24,01;25,27;0,00;0,00;0,00;0,00;0,00;0,00
0220;0220;Bisswall;0,00;0,00;0,00;6,92;7,28;6,92;7,28;6,92;7,28;0,00;0,00
0228;0228;Bisswall bei Implantatversorgung;0,00;0,00;0,00;6,92;7,28;0,00;0,00;0,00;0,00;0,00;0,00
0230;0230;Registrierplatte und- stift auf Basen;0,00;0,00;0,00;30,83;32,45;0,00;0,00;0,00;0,00;0,00;0,00
0240;0240;Übertragungskappe Kunststoff/Metall;0,00;0,00;0,00;26,49;27,88;0,00;0,00;0,00;0,00;0,00;0,00
0310;0310;Provisorische Krone/Brückenglied;0,00;0,00;0,00;35,30;37,16;0,00;0,00;0,00;0,00;0,00;0,00
0320;0320;Formteil;0,00;0,00;0,00;18,97;19,97;0,00;0,00;0,00;0,00;0,00;0,00
1013;1013;Wurzelstiftkappe;0,00;0,00;0,00;82,25;86,58;0,00;0,00;0,00;0,00;0,00;0,00
1021;1021;Vollkrone/Metall;0,00;0,00;0,00;88,40;93,05;0,00;0,00;0,00;0,00;0,00;0,00
1022;1022;Teilkrone/Metall;0,00;0,00;0,00;88,40;93,05;0,00;0,00;0,00;0,00;0,00;0,00
1023;1023;Flügel für Adhäsivbrücke, je Flügel;0,00;0,00;0,00;85,83;90,35;0,00;0,00;0,00;0,00;0,00;0,00
1024;1024;Krone für vestibuläre Verblendung;0,00;0,00;0,00;88,01;92,64;0,00;0,00;0,00;0,00;0,00;0,00
1026;1026;Vollkrone/Metall bei Implantatv.;0,00;0,00;0,00;88,40;93,05;0,00;0,00;0,00;0,00;0,00;0,00
1028;1028;Krone für vestib. Verbl. Bei Implantatv.;0,00;0,00;0,00;88,01;92,64;0,00;0,00;0,00;0,00;0,00;0,00
1031;1031;Vorbereiten Krone;0,00;0,00;0,00;14,75;15,53;0,00;0,00;0,00;0,00;0,00;0,00
1032;1032;Krone/Brückenglied einarbeiten;0,00;0,00;0,00;14,75;15,53;0,00;0,00;0,00;0,00;0,00;0,00
1033;1033;Stiftaufbau einarbeiten;0,00;0,00;0,00;14,75;15,53;0,00;0,00;0,00;0,00;0,00;0,00
1040;1040;Modellation gießen;0,00;0,00;0,00;19,24;20,25;0,00;0,00;0,00;0,00;0,00;0,00
1050;1050;Stiftaufbau;0,00;0,00;0,00;58,18;61,24;0,00;0,00;0,00;0,00;0,00;0,00
1100;1100;Brückenglied;0,00;0,00;0,00;63,27;66,60;0,00;0,00;0,00;0,00;0,00;0,00
1200;1200;Teleskopierende Krone;0,00;0,00;0,00;276,46;291,01;0,00;0,00;0,00;0,00;0,00;0,00
1201;1201;Teleskopierende Primär- oder Sekundärkrone;0,00;0,00;0,00;183,81;193,48;0,00;0,00;0,00;0,00;0,00;0,00
1331;1331;Individuelles Geschiebe;0,00;0,00;0,00;230,19;242,30;0,00;0,00;0,00;0,00;0,00;0,00
1341;1341;Konfektions-Geschiebe;0,00;0,00;0,00;114,10;120,10;0,00;0,00;0,00;0,00;0,00;0,00
1343;1343;Konfektions-Anker;0,00;0,00;0,00;114,10;120,10;0,00;0,00;0,00;0,00;0,00;0,00
1347;1347;Primär-/Sek.-Teil Konf.-Anker;0,00;0,00;0,00;75,88;79,87;0,00;0,00;0,00;0,00;0,00;0,00
1349;1349;Wiederbef. Sek.-Teil;0,00;0,00;0,00;75,88;79,87;0,00;0,00;0,00;0,00;0,00;0,00
