0010;0010;Modell;0,00;7,05;7,41;7,05;7,41;7,05;7,41;7,05;7,41;7,05;7,41
0015;0015;Modell UKPS;0,00;7,05;7,41;7,05;7,41;7,05;7,41;7,05;7,41;7,05;7,41
0018;0018;Modell bei Implantatversorgung;0,00;7,05;7,41;7,05;7,41;7,05;7,41;7,05;7,41;7,05;7,41
0021;0021;Doublieren eines Modells;0,00;14,95;15,75;14,95;15,75;14,95;15,75;14,95;15,75;14,95;15,75
0022;0022;Platzhalter einfügen;0,00;14,90;15,69;14,90;15,69;14,90;15,69;14,90;15,69;14,90;15,69
0023;0023;Verwendung von Kunststoff;0,00;13,75;14,50;13,75;14,50;13,75;14,50;13,75;14,50;13,75;14,50
0024;0024;Galvanisieren;0,00;14,90;15,69;14,90;15,69;14,90;15,69;14,90;15,69;14,90;15,69
0025;0025;Doublieren eines Modells UKPS;0,00;14,95;15,75;14,95;15,75;14,95;15,75;14,95;15,75;14,95;15,75
0030;0030;Set-up je Segment;0,00;6,05;6,37;6,05;6,37;6,05;6,37;6,05;6,37;6,05;6,37
0051;0051;Sägemodell;0,00;16,55;17,45;16,55;17,45;16,55;17,45;16,55;17,45;16,55;17,45
0052;0052;Einzelstumpfmodell;0,00;16,55;17,45;16,55;17,45;16,55;17,45;16,55;17,45;16,55;17,45
0053;0053;Modell nach Überabdruck;0,00;16,55;17,45;16,55;17,45;16,55;17,45;16,55;17,45;16,55;17,45
0054;0054;Set-up-Modell für KFO;0,00;10,70;11,29;10,70;11,29;10,70;11,29;10,70;11,29;10,70;11,29
0055;0055;Fräsmodell;0,00;11,30;11,88;11,30;11,88;11,30;11,88;11,30;11,88;11,30;11,88
0060;0060;Zahnkranz;0,00;5,75;6,03;5,75;6,03;5,75;6,03;5,75;6,03;5,75;6,03
0070;0070;Zahnkranz sockeln;0,00;6,05;6,35;6,05;6,35;6,05;6,35;6,05;6,35;6,05;6,35
0111;0111;Modellpaar trimmen;0,00;6,85;7,23;6,85;7,23;6,85;7,23;6,85;7,23;6,85;7,23
0112;0112;Fixator;0,00;9,15;9,65;9,15;9,65;9,15;9,65;9,15;9,65;9,15;9,65
0115;0115;Fixator UKPS;0,00;9,15;9,64;9,15;9,64;9,15;9,64;9,15;9,64;9,15;9,64
0120;0120;Mittelwertartikulator;0,00;10,35;10,89;10,35;10,89;10,35;10,89;10,35;10,89;10,35;10,89
0125;0125;Mittelwertartikulator UKPS;0,00;10,35;10,88;10,35;10,88;10,35;10,88;10,35;10,88;10,35;10,88
0128;0128;Mittelwertartikulator bei Implantatversorgung;0,00;10,35;10,89;10,35;10,89;10,35;10,89;10,35;10,89;10,35;10,89
0130;0130;Modellpaar sockeln;0,00;17,80;18,73;17,80;18,73;17,80;18,73;17,80;18,73;17,80;18,73
0201;0201;Basis für Vorbissnahme;0,00;9,55;10,07;9,55;10,07;9,55;10,07;9,55;10,07;9,55;10,07
0202;0202;Basis für Konstruktionsbiss;0,00;8,60;9,04;8,60;9,04;8,60;9,04;8,60;9,04;8,60;9,04
0205;0205;Vorbereiten Bissgabel UKPS;0,00;8,60;9,04;8,60;9,04;8,60;9,04;8,60;9,04;8,60;9,04
0211;0211;Individueller Löffel;0,00;24,05;25,33;24,05;25,33;24,05;25,33;24,05;25,33;24,05;25,33
0212;0212;Funktionslöffel;0,00;24,05;25,33;24,05;25,33;24,05;25,33;24,05;25,33;24,05;25,33
0213;0213;Basis für Bissregistrierung;0,00;24,05;25,33;24,05;25,33;24,05;25,33;24,05;25,33;24,05;25,33
0214;0214;Basis für Stützstiftregistrierung;0,00;24,05;25,33;24,05;25,33;24,05;25,33;24,05;25,33;24,05;25,33
0215;0215;Basis für Aufstellung;0,00;24,05;25,33;24,05;25,33;24,05;25,33;24,05;25,33;24,05;25,33
0216;0216;Basis für Bissregistrierung bei Implantatv.;0,00;24,05;25,33;24,05;25,33;24,05;25,33;24,05;25,33;24,05;25,33
0217;0217;Individueller Löffel UKPS;0,00;24,05;25,33;24,05;25,33;24,05;25,33;24,05;25,33;24,05;25,33
0218;0218;Basis für Aufstellung bei Implantatv.;0,00;24,05;25,33;24,05;25,33;24,05;25,33;24,05;25,33;24,05;25,33
0220;0220;Bisswall;0,00;6,95;7,31;6,95;7,31;6,95;7,31;6,95;7,31;6,95;7,31
0228;0228;Bisswall bei Implantatversorgung;0,00;6,95;7,31;6,95;7,31;6,95;7,31;6,95;7,31;6,95;7,31
0230;0230;Registrierplatte und -stift auf Basen;0,00;30,95;32,56;30,95;32,56;30,95;32,56;30,95;32,56;30,95;32,56
0240;0240;Übertragungskappe Kunststoff/Metall;0,00;26,50;27,89;26,50;27,89;26,50;27,89;26,50;27,89;26,50;27,89
0310;0310;Provisorische Krone/Brückenglied;0,00;35,45;37,30;35,45;37,30;35,45;37,30;35,45;37,30;35,45;37,30
0320;0320;Formteil;0,00;19,20;20,21;19,20;20,21;19,20;20,21;19,20;20,21;19,20;20,21
1013;1013;Wurzelstiftkappe;0,00;82,55;86,90;82,55;86,90;82,55;86,90;82,55;86,90;82,55;86,90
1021;1021;Vollkrone/Metall;0,00;88,70;93,40;88,70;93,40;88,70;93,40;88,70;93,40;88,70;93,40
1022;1022;Teilkrone/Metall;0,00;88,70;93,40;88,70;93,40;88,70;93,40;88,70;93,40;88,70;93,40
1023;1023;Flügel für Adhäsivbrücke, je Flügel;0,00;86,85;91,44;86,85;91,44;86,85;91,44;86,85;91,44;86,85;91,44
1024;1024;Krone für vestibuläre Verblendung;0,00;88,00;92,64;88,00;92,64;88,00;92,64;88,00;92,64;88,00;92,64
1026;1026;Vollkrone/Metall bei Implantatversorgung;0,00;88,70;93,40;88,70;93,40;88,70;93,40;88,70;93,40;88,70;93,40
1028;1028;Krone f. vestib. Verblendung bei Implantatv.;0,00;88,00;92,64;88,00;92,64;88,00;92,64;88,00;92,64;88,00;92,64
1031;1031;Vorbereiten Krone;0,00;14,80;15,60;14,80;15,60;14,80;15,60;14,80;15,60;14,80;15,60
1032;1032;Krone/Brückenglied einarbeiten;0,00;14,80;15,60;14,80;15,60;14,80;15,60;14,80;15,60;14,80;15,60
1033;1033;Stiftaufbau einarbeiten;0,00;14,80;15,60;14,80;15,60;14,80;15,60;14,80;15,60;14,80;15,60
1040;1040;Modellation gießen;0,00;19,30;20,32;19,30;20,32;19,30;20,32;19,30;20,32;19,30;20,32
1050;1050;Stiftaufbau;0,00;58,35;61,45;58,35;61,45;58,35;61,45;58,35;61,45;58,35;61,45
1100;1100;Brückenglied;0,00;63,50;66,84;63,50;66,84;63,50;66,84;63,50;66,84;63,50;66,84
1200;1200;Teleskopierende Krone;0,00;276,40;291,01;276,40;291,01;276,40;291,01;276,40;291,01;276,40;291,01
1201;1201;Telesk. Primär- od. Sekundärkrone;0,00;184,45;194,20;184,45;194,20;184,45;194,20;184,45;194,20;184,45;194,20
1331;1331;Individuelles Geschiebe;0,00;230,95;243,15;230,95;243,15;230,95;243,15;230,95;243,15;230,95;243,15
1341;1341;Konfektions-Geschiebe;0,00;114,45;120,49;114,45;120,49;114,45;120,49;114,45;120,49;114,45;120,49
1343;1343;Konfektions-Anker;0,00;114,45;120,49;114,45;120,49;114,45;120,49;114,45;120,49;114,45;120,49
1347;1347;Primär-/Sek.-Teil Konf.-Anker;0,00;76,15;80,17;76,15;80,17;76,15;80,17;76,15;80,17;76,15;80,17
1349;1349;Wiederbefestigen Sek.-Teil;0,00;76,15;80,17;76,15;80,17;76,15;80,17;76,15;80,17;76,15;80,17
1360;1360;Gefrästes Lager;0,00;55,00;57,90;55,00;57,90;55,00;57,90;55,00;57,90;55,00;57,90
1370;1370;Schubverteilungsarm;0,00;41,25;43,42;41,25;43,42;41,25;43,42;41,25;43,42;41,25;43,42
1500;1500;Metallverbindung nach Brand;0,00;30,75;32,38;30,75;32,38;30,75;32,38;30,75;32,38;30,75;32,38
1550;1550;Konditionierung je Zahn/Flügel;0,00;14,65;15,42;14,65;15,42;14,65;15,42;14,65;15,42;14,65;15,42
