0010;0010;Modell;0;7,02;7,39;;;;;;;; 
0015;0015;Modell UKPS;0;7,02;7,39;;;;;;;; 
0018;0018;Modell bei Implantatversorgung;0;7,00;7,37;;;;;;;; 
0021;0021;Doublieren eines Modells;0;12,99;13,67;;;;;;;; 
0022;0022;Platzhalter einfügen;0;14,82;15,60;;;;;;;; 
0023;0023;Verwendung von Kunststoff;0;14,82;15,60;;;;;;;; 
0024;0024;Galvanisieren;0;14,78;15,56;;;;;;;; 
0025;0025;Doublieren eines Modells UKPS;0;12,99;13,67;;;;;;;; 
0030;0030;Set-up je Segment;0;10,81;11,38;;;;;;;; 
0051;0051;Sägemodell;0;16,49;17,36;;;;;;;; 
0052;0052;Einzelstumpfmodell;0;16,49;17,36;;;;;;;; 
0053;0053;Modell nach Überabdruck;0;16,49;17,36;;;;;;;; 
0054;0054;Set-up-Modell für KFO;0;11,46;12,06;;;;;;;; 
0055;0055;Fräsmodell;0;11,22;11,81;;;;;;;; 
0060;0060;Zahnkranz;0;5,69;5,99;;;;;;;; 
0070;0070;Zahnkranz sockeln;0;5,99;6,31;;;;;;;; 
0111;0111;Modellpaar trimmen;0;9,35;9,84;;;;;;;; 
0112;0112;Fixator;0;9,15;9,63;;;;;;;; 
0115;0115;Fixator UKPS;0;9,15;9,63;;;;;;;; 
0120;0120;Mittelwertartikulator;0;10,29;10,83;;;;;;;; 
0125;0125;Mittelwertartikulator UKPS;0;10,29;10,83;;;;;;;; 
0128;0128;Mittelwertartikulator bei Implantatversorgung;0;10,29;10,83;;;;;;;; 
0130;0130;Modellpaar sockeln;0;25,15;26,47;;;;;;;; 
0201;0201;Basis für Vorbissnahme;0;9,52;10,02;;;;;;;; 
0202;0202;Basis für Konstruktionsbiss;0;9,50;10,00;;;;;;;; 
0205;0205;Vorbereiten Bissgabel UKPS;0;9,50;10,00;;;;;;;; 
0211;0211;Individueller Löffel;0;23,94;25,20;;;;;;;; 
0212;0212;Funktionslöffel;0;23,94;25,20;;;;;;;; 
0213;0213;Basis für Bissregistrierung;0;23,94;25,20;;;;;;;; 
0214;0214;Basis für Stützstiftregistrierung;0;23,94;25,20;;;;;;;; 
0215;0215;Basis für Aufstellung;0;23,94;25,20;;;;;;;; 
0216;0216;Basis für Bissregistr. bei Implantatversorgung;0;23,87;25,13;;;;;;;; 
0217;0217;Individueller UKPS;0;23,94;25,20;;;;;;;; 
0218;0218;Basis für Aufstellung bei Implantatversorgung;0;23,87;25,13;;;;;;;; 
0220;0220;Bisswall;0;6,91;7,27;;;;;;;; 
0228;0228;Bisswall bei Implantatversorgung;0;6,91;7,27;;;;;;;; 
0230;0230;Registrierplatte und -stift auf Basen;0;30,76;32,38;;;;;;;; 
0240;0240;Übertragungskappe Kunststoff/Metall;0;26,34;27,73;;;;;;;; 
0310;0310;Provisorische Krone/Brückenglied;0;35,25;37,10;;;;;;;; 
0320;0320;Formteil;0;19,04;20,04;;;;;;;; 
1013;1013;Wurzelstiftkappe;0;82,10;86,42;;;;;;;; 
1021;1021;Vollkrone/Metall;0;88,24;92,88;;;;;;;; 
1022;1022;Teilkrone/Metall;0;88,24;92,88;;;;;;;; 
1023;1023;Flügel für Adhäsivbrücke, je Flügel;0;86,40;90,95;;;;;;;; 
1024;1024;Krone für vestibuläre Verblendung;0;87,52;92,13;;;;;;;; 
1026;1026;Vollkrone/Metall bei Implantatversorgung;0;88,24;92,88;;;;;;;; 
1028;1028;Krone für vestib. Verbl. bei Implantatversorgung;0;87,52;92,13;;;;;;;; 
1031;1031;Vorbereiten Krone;0;14,74;15,52;;;;;;;; 
1032;1032;Krone/Brückenglied einarbeiten;0;14,74;15,52;;;;;;;; 
1033;1033;Stiftaufbau einarbeiten;0;14,74;15,52;;;;;;;; 
1040;1040;Modellation gießen;0;19,19;20,20;;;;;;;; 
1050;1050;Stiftaufbau;0;58,05;61,11;;;;;;;; 
1100;1100;Brückenglied;0;63,16;66,48;;;;;;;; 
1200;1200;Teleskopierende Krone;0;276,25;290,79;;;;;;;; 
1201;1201;Teleskopierende Primär- oder Sekundärkrone;0;184,35;194,05;;;;;;;; 
1331;1331;Individuelles Geschiebe;0;230,16;242,27;;;;;;;; 
1341;1341;Konfektions-Geschiebe;0;114,38;120,40;;;;;;;; 
1343;1343;Konfektions-Anker;0;114,38;120,40;;;;;;;; 
1347;1347;Primär-/Sek.-Teil Konf.-Anker;0;75,88;79,87;;;;;;;; 
1349;1349;Wiederbef. Sek.-Teil ;0;76,10;80,10;;;;;;;; 
1360;1360;Gefrästes Lager;0;54,71;57,59;;;;;;;; 
1370;1370;Schubverteilungsarm;0;41,03;43,19;;;;;;;; 
1500;1500;Metallverbindung nach Brand;0;30,69;32,31;;;;;;;; 
1550;1550;Konditionierung je Zahn/Flügel;0;14,57;15,34;;;;;;;; 
1600;1600;Vestibuläre Verblendung Kunststoff;0;49,96;52,59;;;;;;;; 
1610;1610;Zahnfleisch Kunststoff;0;15,89;16,73;;;;;;;; 
1620;1620;Vestibuläre Verblendung Keramik;0;102,62;108,02;;;;;;;; 
1628;1628;Vestib. Verbl. Keramik bei Implantatv.;0;102,62;108,02;;;;;;;; 
1630;1630;Zahnfleisch Keramik;0;36,58;38,50;;;;;;;; 
1638;1638;Zahnfleisch Keramik bei Implantatv.;0;36,68;38,61;;;;;;;; 
1640;1640;Vestibuläre Verblendung Komposite;0;78,12;82,23;;;;;;;; 
1650;1650;Zahnfleisch Komposite;0;21,19;22,30;;;;;;;; 
2010;2010;Metallbasis;0;149,18;157,03;;;;;;;; 
2021;2021;Einarmige gegossene Haltevorrichtung;0;12,79;13,46;;;;;;;; 
2025;2025;Kralle (gegossen);0;12,79;13,46;;;;;;;; 
2026;2026;Ney-Stiel (gegossen);0;12,79;13,46;;;;;;;; 
2027;2027;Auflage (gegossen);0;12,79;13,46;;;;;;;; 
2028;2028;Umgehungsbügel bei Diastema (gegossen);0;12,75;13,42;;;;;;;; 
2031;2031;Zweiarmige gegossene Haltevorrichtung;0;23,40;24,63;;;;;;;; 
